ï»¿"label";"ID";"PÃIVÃMÃÃRÃ";"VUOSI";"NELJÃNNES";"KUUKAUSI";"VIIKKO";"PÃIVÃ";"KUUKAUSIPÃIVÃ";"TUNTI";"LOMA";"ALUS";"SUUNTA";"PYSÃKKI";"NOUSIJAT";"AJONEUVOT";"HENKILÃAUTOT";"PAKETTIAUTOT";"KUORMA-AUTOT";"REKAT";"MUUT";"LISÃLIIKENNE";"RANNALLE_NOUSIJAT";"RANNALLE_AJONEUVOT";"RANNALLE_HENKILÃAUTOT";"RANNALLE_PAKETTIAUTOT";"RANNALLE_KUORMA-AUTOT";"RANNALLE_REKAT";"RANNALLE_MUUT";"LÃMPÃTILA_KUUKAUSI";"SADE_KUUKAUSI";"LÃMPÃTILA_PÃIVÃ";"SADE_PÃIVÃ";"LÃMPÃTILA";"SADE";"TUULI";"TAPAHTUMA";"AJAMATON";"LISÃTIETOJA";"User";"PYÃRÃT";"RANNALLE_PYÃRÃT"
"";"";"2024-02-12 19:55:00";"2024";"1";"2";"7";"0";"12";"19";"0";"MS Tor";"k2";"0094";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.5";"0";"6.5";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-12 20:20:00";"2024";"1";"2";"7";"0";"12";"20";"0";"MS Suokki";"s2";"0098";"16";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.6";"0";"6.5";"";"false";"";"MS Suokki";"1";""
"";"";"2024-02-12 20:00:00";"2024";"1";"2";"7";"0";"12";"20";"0";"MS Suokki";"s1";"0099";"23";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.6";"0";"6.4";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-12 20:20:00";"2024";"1";"2";"7";"0";"12";"20";"0";"MS Tor";"k1";"0095";"10";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.6";"0";"6.5";"";"false";"";"MS Tor";"1";""
"";"";"2024-02-12 20:45:00";"2024";"1";"2";"7";"0";"12";"20";"0";"MS Tor";"k2";"0094";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.6";"0";"7.4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-12 21:10:00";"2024";"1";"2";"7";"0";"12";"21";"0";"MS Tor";"k1";"0095";"1";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.7";"0";"6.7";"";"false";"";"MS Tor";"1";""
"";"";"2024-02-12 21:20:00";"2024";"1";"2";"7";"0";"12";"21";"0";"MS Suokki";"s2";"0098";"12";"2";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.6";"0";"7.1";"";"false";"";"MS Suokki";"1";""
"";"";"2024-02-12 20:40:00";"2024";"1";"2";"7";"0";"12";"20";"0";"MS Suokki";"s1";"0099";"26";"1";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.6";"0";"7.4";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-12 21:35:00";"2024";"1";"2";"7";"0";"12";"21";"0";"MS Tor";"k2";"0094";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.7";"0";"6.5";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-12 21:40:00";"2024";"1";"2";"7";"0";"12";"21";"0";"MS Suokki";"s1";"0099";"15";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.8";"0";"7.1";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-12 22:00:00";"2024";"1";"2";"7";"0";"12";"22";"0";"MS Suokki";"s2";"0098";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-7";"0";"7.6";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-12 22:20:00";"2024";"1";"2";"7";"0";"12";"22";"0";"MS Suokki";"s1";"0099";"5";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-7.1";"0";"6.6";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-12 23:00:00";"2024";"1";"2";"7";"0";"12";"23";"0";"MS Suokki";"s2";"0098";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-7.1";"0";"6.2";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-12 23:40:00";"2024";"1";"2";"7";"0";"12";"23";"0";"MS Suokki";"s2";"0098";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.9";"0";"6.4";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-12 23:20:00";"2024";"1";"2";"7";"0";"12";"23";"0";"MS Suokki";"s1";"0099";"4";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.9";"0";"4.9";"";"false";"";"MS Suokki";"1";""
"";"";"2024-02-13 00:00:00";"2024";"1";"2";"7";"0";"12";"0";"0";"MS Suokki";"s1";"0099";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.9";"0";"6.8";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 00:20:00";"2024";"1";"2";"7";"0";"12";"0";"0";"MS Suokki";"s2";"0098";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-7";"0";"6.9";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 00:40:00";"2024";"1";"2";"7";"0";"12";"0";"0";"MS Suokki";"s1";"0099";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.9";"0";"6.6";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 01:00:00";"2024";"1";"2";"7";"0";"12";"1";"0";"MS Suokki";"s2";"0098";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.8";"0";"7";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 01:40:00";"2024";"1";"2";"7";"0";"12";"1";"0";"MS Suokki";"s1";"0099";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-7.1";"-1";"-6.7";"0";"7.7";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 02:00:00";"2024";"1";"2";"7";"0";"12";"2";"0";"MS Suokki";"s2";"0098";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-6.5";"0";"8.1";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 02:20:00";"2024";"1";"2";"7";"0";"12";"2";"0";"MS Suokki";"s1";"0099";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-6.2";"0";"7.8";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 06:00:00";"2024";"1";"2";"7";"1";"13";"6";"0";"MS Suomenlinna II";"s2";"0098";"21";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-6.4";"0";"8.5";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 06:20:00";"2024";"1";"2";"7";"1";"13";"6";"0";"MS Suomenlinna II";"s1";"0099";"28";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-6.4";"0";"8.8";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-13 06:40:00";"2024";"1";"2";"7";"1";"13";"6";"0";"MS Suomenlinna II";"s2";"0098";"25";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-6.7";"0";"10.7";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 07:00:00";"2024";"1";"2";"7";"1";"13";"7";"0";"MS Suomenlinna II";"s1";"0099";"31";"4";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-6.8";"0";"8.6";"";"false";"";"MS Suomenlinna II";"3";""
"";"";"2024-02-13 07:20:00";"2024";"1";"2";"7";"1";"13";"7";"0";"MS Suomenlinna II";"s2";"0098";"60";"2";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-6.9";"0";"8.7";"";"false";"";"MS Suomenlinna II";"2";""
"";"";"2024-02-13 07:40:00";"2024";"1";"2";"7";"1";"13";"7";"0";"MS Suomenlinna II";"s1";"0099";"50";"3";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.3";"0";"10";"";"false";"";"MS Suomenlinna II";"2";""
"";"";"2024-02-13 07:25:00";"2024";"1";"2";"7";"1";"13";"7";"0";"MS EhrensvÃ¤rd";"s1";"0097";"9";"3";"0";"1";"2";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-6.9";"0";"8.7";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 07:15:00";"2024";"1";"2";"7";"1";"13";"7";"0";"MS Tor";"k2";"0094";"52";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-6.8";"0";"9";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 07:40:00";"2024";"1";"2";"7";"1";"13";"7";"0";"MS Tor";"k1";"0095";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.3";"0";"10";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 08:00:00";"2024";"1";"2";"7";"1";"13";"8";"0";"MS Suomenlinna II";"s2";"0098";"100";"3";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.5";"0";"10.5";"";"false";"";"MS Suomenlinna II";"3";""
"";"";"2024-02-13 08:20:00";"2024";"1";"2";"7";"1";"13";"8";"0";"MS Suomenlinna II";"s1";"0099";"51";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.7";"0";"10.1";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 08:40:00";"2024";"1";"2";"7";"1";"13";"8";"0";"MS Suomenlinna II";"s2";"0098";"44";"3";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.7";"0";"8.7";"";"false";"";"MS Suomenlinna II";"3";""
"";"";"2024-02-13 08:55:00";"2024";"1";"2";"7";"1";"13";"8";"0";"MS Tor";"k2";"0094";"27";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.9";"0";"8.4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 08:30:00";"2024";"1";"2";"7";"1";"13";"8";"0";"MS Tor";"k1";"0095";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.7";"0";"9.1";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 08:05:00";"2024";"1";"2";"7";"1";"13";"8";"0";"MS Tor";"k2";"0094";"46";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.5";"0";"10.5";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 09:00:00";"2024";"1";"2";"7";"1";"13";"9";"0";"MS Suomenlinna II";"s1";"0099";"12";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8";"0";"9.1";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 07:50:00";"2024";"1";"2";"7";"1";"13";"7";"0";"MS EhrensvÃ¤rd";"s2";"0096";"2";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.4";"0";"9.5";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 08:15:00";"2024";"1";"2";"7";"1";"13";"8";"0";"MS EhrensvÃ¤rd";"s1";"0097";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.7";"0";"10.2";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 08:55:00";"2024";"1";"2";"7";"1";"13";"8";"0";"MS EhrensvÃ¤rd";"s2";"0096";"5";"2";"0";"1";"1";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.9";"0";"8.4";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 09:20:00";"2024";"1";"2";"7";"1";"13";"9";"0";"MS EhrensvÃ¤rd";"s1";"0097";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8";"0";"7.4";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 09:20:00";"2024";"1";"2";"7";"1";"13";"9";"0";"MS Suomenlinna II";"s2";"0098";"33";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8";"0";"7.4";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-13 09:40:00";"2024";"1";"2";"7";"1";"13";"9";"0";"MS Suomenlinna II";"s1";"0099";"44";"2";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.3";"0";"8.2";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-13 09:20:00";"2024";"1";"2";"7";"1";"13";"9";"0";"MS Tor";"k1";"0095";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8";"0";"7.4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 09:45:00";"2024";"1";"2";"7";"1";"13";"9";"0";"MS Tor";"k2";"0094";"14";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.3";"0";"8.2";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 09:45:00";"2024";"1";"2";"7";"1";"13";"9";"0";"MS EhrensvÃ¤rd";"s2";"0096";"5";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.3";"0";"8.2";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 10:00:00";"2024";"1";"2";"7";"1";"13";"10";"0";"MS Suomenlinna II";"s2";"0098";"39";"2";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.5";"0";"8.7";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-13 10:10:00";"2024";"1";"2";"7";"1";"13";"10";"0";"MS EhrensvÃ¤rd";"s1";"0097";"3";"1";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.6";"0";"9.8";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 10:30:00";"2024";"1";"2";"7";"1";"13";"10";"0";"MS Tor";"k1";"0095";"3";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.6";"0";"8.5";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 10:40:00";"2024";"1";"2";"7";"1";"13";"10";"0";"MS Suomenlinna II";"s1";"0099";"109";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.5";"0";"9.8";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-13 10:55:00";"2024";"1";"2";"7";"1";"13";"10";"0";"MS Tor";"k2";"0094";"12";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.6";"0";"8.8";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 11:00:00";"2024";"1";"2";"7";"1";"13";"11";"0";"MS Suomenlinna II";"s2";"0098";"27";"1";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.6";"0";"8.7";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 11:20:00";"2024";"1";"2";"7";"1";"13";"11";"0";"MS Tor";"k1";"0095";"2";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.6";"0";"8.4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 11:20:00";"2024";"1";"2";"7";"1";"13";"11";"0";"MS Suomenlinna II";"s1";"0099";"62";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.6";"0";"8.4";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 11:40:00";"2024";"1";"2";"7";"1";"13";"11";"0";"MS Suomenlinna II";"s2";"0098";"22";"2";"2";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.5";"0";"8.3";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 11:45:00";"2024";"1";"2";"7";"1";"13";"11";"0";"MS Tor";"k2";"0094";"12";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.5";"0";"8.3";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 12:00:00";"2024";"1";"2";"7";"1";"13";"12";"0";"MS Suomenlinna II";"s1";"0099";"68";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.6";"0";"9.2";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 12:20:00";"2024";"1";"2";"7";"1";"13";"12";"0";"MS Suomenlinna II";"s2";"0098";"76";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.4";"0";"8";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 10:40:00";"2024";"1";"2";"7";"1";"13";"10";"0";"MS EhrensvÃ¤rd";"s2";"0096";"1";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.5";"0";"9.8";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 12:25:00";"2024";"1";"2";"7";"1";"13";"12";"0";"MS EhrensvÃ¤rd";"s1";"0097";"4";"2";"0";"1";"1";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.4";"0";"8";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 13:00:00";"2024";"1";"2";"7";"1";"13";"13";"0";"MS Tor";"k1";"0095";"5";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8";"0";"9.9";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 12:35:00";"2024";"1";"2";"7";"1";"13";"12";"0";"MS Tor";"k2";"0094";"8";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.3";"0";"8.8";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 12:10:00";"2024";"1";"2";"7";"1";"13";"12";"0";"MS Tor";"k1";"0095";"10";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8.4";"0";"9.1";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 13:00:00";"2024";"1";"2";"7";"1";"13";"13";"0";"MS Suomenlinna II";"s1";"0099";"62";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8";"0";"9.9";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 12:50:00";"2024";"1";"2";"7";"1";"13";"12";"0";"MS EhrensvÃ¤rd";"s2";"0096";"3";"4";"1";"1";"2";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-8";"0";"9.2";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 13:15:00";"2024";"1";"2";"7";"1";"13";"13";"0";"MS EhrensvÃ¤rd";"s1";"0097";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.9";"0";"8.8";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 13:20:00";"2024";"1";"2";"7";"1";"13";"13";"0";"MS Suomenlinna II";"s2";"0098";"58";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.9";"0";"8.7";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 13:25:00";"2024";"1";"2";"7";"1";"13";"13";"0";"MS Tor";"k2";"0094";"3";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.9";"0";"8.7";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 13:40:00";"2024";"1";"2";"7";"1";"13";"13";"0";"MS Suomenlinna II";"s1";"0099";"55";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.6";"0";"10.1";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 14:00:00";"2024";"1";"2";"7";"1";"13";"14";"0";"MS Suomenlinna II";"s2";"0098";"84";"2";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.4";"0";"10.2";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-13 14:10:00";"2024";"1";"2";"7";"1";"13";"14";"0";"MS Tor";"k1";"0095";"15";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.4";"0";"10";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 13:40:00";"2024";"1";"2";"7";"1";"13";"13";"0";"MS EhrensvÃ¤rd";"s2";"0096";"5";"3";"0";"3";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.6";"0";"10.1";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 14:05:00";"2024";"1";"2";"7";"1";"13";"14";"0";"MS EhrensvÃ¤rd";"s1";"0097";"4";"1";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.4";"0";"10.2";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 14:30:00";"2024";"1";"2";"7";"1";"13";"14";"0";"MS EhrensvÃ¤rd";"s2";"0096";"9";"1";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.2";"0";"7.9";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 14:40:00";"2024";"1";"2";"7";"1";"13";"14";"0";"MS Suomenlinna II";"s1";"0099";"49";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.1";"0";"10";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 15:00:00";"2024";"1";"2";"7";"1";"13";"15";"0";"MS Suomenlinna II";"s2";"0098";"119";"2";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.1";"0";"9.7";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-13 15:20:00";"2024";"1";"2";"7";"1";"13";"15";"0";"MS Suomenlinna II";"s1";"0099";"77";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.1";"0";"9.8";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-13 15:00:00";"2024";"1";"2";"7";"1";"13";"15";"0";"MS Tor";"k1";"0095";"7";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.1";"0";"9.7";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 15:30:00";"2024";"1";"2";"7";"1";"13";"15";"0";"MS EhrensvÃ¤rd";"s2";"0096";"4";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.1";"0";"9.1";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 14:55:00";"2024";"1";"2";"7";"1";"13";"14";"0";"MS EhrensvÃ¤rd";"s1";"0097";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.1";"0";"9.5";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-13 14:35:00";"2024";"1";"2";"7";"1";"13";"14";"0";"MS Tor";"k2";"0094";"15";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.2";"0";"7.9";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-13 15:40:00";"2024";"1";"2";"7";"1";"13";"15";"0";"MS Suomenlinna II";"s2";"0098";"66";"3";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.1";"0";"7.7";"";"false";"";"MS Suomenlinna II";"3";""
"";"";"2024-02-13 15:25:00";"2024";"1";"2";"7";"1";"13";"15";"0";"MS Tor";"k2";"0094";"10";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7.1";"0";"9.8";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-13 15:50:00";"2024";"1";"2";"7";"1";"13";"15";"0";"MS Tor";"k1";"0095";"34";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-7";"0.5";"7.3";"";"false";"";"MS Tor";"1";""
"";"";"2024-02-13 16:00:00";"2024";"1";"2";"7";"1";"13";"16";"0";"MS Suomenlinna II";"s1";"0099";"60";"1";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"-6.5";"11.7";"-6.9";"0";"8.6";"";"false";"";"MS Suomenlinna II";"0";""
